PRODUCT_TITLE,STYLE#,AVAILABLE_SIZES,CATEGORY_NAME,COLOR_NAME,SIZE,CASE_PRICE
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Dress Blue Navy,M,13.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Dress Blue Navy,L,13.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Dress Blue Navy,XL,13.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Women's;Outerwear,Dress Blue Navy,XXL,14.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Dress Blue Navy,3XL,16.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Dress Blue Navy,4XL,17.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Grey Steel,XS,13.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Women's;Outerwear,Grey Steel,S,13.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Grey Steel,M,13.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Grey Steel,L,13.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Grey Steel,XL,13.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Grey Steel,XXL,14.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Women's;Outerwear,Grey Steel,3XL,16.96
Port Authority Women's Zephyr Full-Zip Jacket. L344,L344,Women's Sizes: XS-4XL,Outerwear;Women's,Grey Steel,4XL,17.96
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Black,XS,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Black,S,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Black,M,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Black,L,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Black,XL,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Black,2XL,8.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Black,3XL,10.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Black,4XL,11.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Rich Red,XS,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Rich Red,S,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Rich Red,M,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Rich Red,L,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Rich Red,XL,7.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Rich Red,2XL,8.99
DISCONTINUED Port Authority Zephyr V-Neck Pullover. J342,J342,Adult Sizes: XS-4XL,Outerwear,Rich Red,3XL,10.99
